Part_ID,Subgroup,Within_Subgroup_Order,Run_Order,Timestamp,Phase,True_Diameter_mm,Diameter_mm,Setup_Code,Diameter_Fail
SPC-138-1,138,1,686,2026-09-08T18:15:00,verification,19.986991095102894,19.979209512210655,VERIFIED_ZERO,False
SPC-138-2,138,2,687,2026-09-08T18:16:00,verification,19.98764631498234,19.98088237907337,VERIFIED_ZERO,False
SPC-138-3,138,3,688,2026-09-08T18:17:00,verification,20.07487356045684,20.088026765005825,VERIFIED_ZERO,False
SPC-138-4,138,4,689,2026-09-08T18:18:00,verification,20.018217759063578,20.017412630641953,VERIFIED_ZERO,False
SPC-138-5,138,5,690,2026-09-08T18:19:00,verification,19.938989744341164,19.932549482738757,VERIFIED_ZERO,False
SPC-139-1,139,1,691,2026-09-08T18:30:00,verification,19.982393797188067,19.979854032836254,VERIFIED_ZERO,False
SPC-139-2,139,2,692,2026-09-08T18:31:00,verification,19.98176796549602,19.97893732239452,VERIFIED_ZERO,False
SPC-139-3,139,3,693,2026-09-08T18:32:00,verification,20.035994781993846,20.037653396775383,VERIFIED_ZERO,False
SPC-139-4,139,4,694,2026-09-08T18:33:00,verification,19.99234523631432,19.99453099002428,VERIFIED_ZERO,False
SPC-139-5,139,5,695,2026-09-08T18:34:00,verification,20.021090550777156,20.011465494821234,VERIFIED_ZERO,False
SPC-140-1,140,1,696,2026-09-08T18:45:00,verification,19.948225308918442,19.951010378416292,VERIFIED_ZERO,False
SPC-140-2,140,2,697,2026-09-08T18:46:00,verification,20.020413721018734,20.01752174167723,VERIFIED_ZERO,False
SPC-140-3,140,3,698,2026-09-08T18:47:00,verification,20.047902609528855,20.0475592884264,VERIFIED_ZERO,False
SPC-140-4,140,4,699,2026-09-08T18:48:00,verification,19.90547263592851,19.904245398183647,VERIFIED_ZERO,False
SPC-140-5,140,5,700,2026-09-08T18:49:00,verification,20.01432109914938,20.023027945568355,VERIFIED_ZERO,False
