Part_ID,Date,Shift,Machine,Operator,Supplier,True_Diameter_mm,Diameter_mm,True_Length_mm,Length_mm,Temperature_C,Cycle_Time_sec,Defect_Type,Inspection_Result
P15664,2026-01-13,C,M3,O1,Supplier C,20.211323492938842,20.21248967309483,50.026577789709314,50.01640451776381,22.862466351567022,44.87979322002432,None,Pass
P15665,2026-02-26,C,M2,O3,Supplier B,19.98295599311417,19.989585984715585,50.00464640687885,49.9983623128398,20.121421462375288,43.14314717227802,None,Pass
P15666,2026-01-07,B,M1,O1,Supplier B,19.932786329595324,19.93233656599991,50.04960144136977,50.05101538145477,22.984228224782505,42.885727319875876,None,Pass
P15667,2026-01-31,B,M2,O3,Supplier A,20.019920787686,20.03716695720346,49.949342784517185,49.95673145715958,21.002455319597125,43.512327094662965,None,Pass
P15668,2026-01-10,C,M3,O3,Supplier A,20.271405105392517,20.274595091187884,49.983453289312095,49.98048852223434,23.787035935549184,46.29663604390505,None,Pass
P15669,2026-02-15,C,M2,O2,Supplier A,19.976679789856643,19.987400821363636,50.04665600904041,50.04967694882306,24.22169171906582,44.74386632865836,None,Pass
P15670,2026-01-30,B,M3,O2,Supplier A,20.238884422457055,20.24455105549483,49.9113542413086,49.91492596744074,21.44389296980525,48.20962111329875,None,Pass
P15671,2026-02-10,A,M2,O1,Supplier B,20.013026630355505,20.007735748015648,50.05928164632913,50.03762158375953,22.782349472210186,45.65681001826779,None,Pass
P15672,2026-03-03,C,M2,O1,Supplier C,19.938798506795372,19.93220199219059,50.13941014187219,50.13752922423682,19.077267925054688,40.5955589525604,None,Pass
P15673,2026-02-26,A,M2,O1,Supplier C,19.956664881294206,19.945602432924296,50.02466559891236,50.01232356005007,19.531342691784275,43.33605949741347,None,Pass
P15674,2026-02-17,C,M2,O1,Supplier A,20.014553419678272,20.01414355716917,50.17458803152619,50.18084317012031,22.815523644423628,45.07083075173908,None,Pass
P15675,2026-01-25,A,M2,O2,Supplier A,19.97266824288572,19.99243352956008,49.98779565259436,49.99628805747755,19.915689257566765,42.32484643136944,None,Pass
P15676,2026-02-16,B,M3,O3,Supplier B,20.21950836689297,20.21926532781757,50.13278443077535,50.13017755339342,23.691021189810755,46.13325853223855,None,Pass
P15677,2026-02-06,C,M2,O1,Supplier C,19.984696484001642,19.983365964606953,49.90385203255795,49.901781754962414,21.399970881021567,45.08861290616295,None,Pass
P15678,2026-02-14,B,M3,O1,Supplier C,20.191597790586915,20.18102861594418,50.0389586578327,50.04479645966036,25.13920045375709,44.99431574791169,None,Pass
P15679,2026-02-15,B,M2,O2,Supplier B,19.951328552887325,19.943199734881517,50.068947476972866,50.05579359012291,24.12202749718041,42.138076394939716,None,Pass
P15680,2026-02-20,A,M2,O2,Supplier A,19.969167966465125,19.975294251869226,50.119833535047434,50.12938289374633,21.240535731622764,41.75087526681753,None,Pass
P15681,2026-02-17,A,M4,O2,Supplier B,20.042347936932078,20.043225065961227,50.06270235886519,50.05651741461712,21.96852943704438,42.726874179062705,None,Pass
P15682,2026-02-05,A,M4,O1,Supplier C,19.962310402202824,19.950523087482704,50.1885328206933,50.18669033932646,22.222300890648913,44.150765062234925,None,Pass
P15683,2026-01-16,B,M2,O3,Supplier C,19.983072901876284,19.97066974372823,50.09157829986115,50.103968506779175,24.48543068635847,45.1495590836165,None,Pass
P15684,2026-03-05,B,M2,O1,Supplier A,20.023762190570945,20.007565005435257,50.011251998011225,50.00472802443962,21.226611295809445,43.44279884332735,None,Pass
P15685,2026-01-09,A,M3,O1,Supplier C,20.257262954987727,20.25453194215604,50.014761259587914,50.01653278690562,22.756106284125785,44.30386127944859,None,Pass
P15686,2026-02-10,B,M1,O2,Supplier C,19.939842539490233,19.960990612692633,49.92666200357242,49.93572102535345,23.70695592299926,43.22196743420702,Surface finish,Fail
P15687,2026-01-18,C,M2,O3,Supplier A,19.994398101710928,19.991067004441177,49.970823115185866,49.9736482883314,21.47674221867852,44.398385855691124,None,Pass
P15688,2026-02-11,C,M3,O1,Supplier A,20.267525317683425,20.26781773956526,49.982905338764816,49.977114798634275,24.865734773668958,45.07221688294563,None,Pass
P15689,2026-02-01,B,M3,O1,Supplier A,20.239629873397245,20.228060749010425,50.02930689098158,50.01809072582414,21.56338107860022,45.723086664351435,None,Pass
P15690,2026-01-06,C,M1,O2,Supplier A,19.96386220836597,19.964251382748355,49.983968203288995,49.99168626480706,23.279961054846254,42.63136999262938,None,Pass
P15691,2026-03-01,B,M1,O2,Supplier A,19.999281859541025,19.993336613379167,49.83642315455218,49.84612854588969,21.82666417786639,43.04131617957449,None,Pass
P15692,2026-02-19,A,M2,O1,Supplier A,19.933372583465427,19.926672291754567,50.14906405536919,50.15131112101973,21.209347653713596,41.87387270183921,None,Pass
P15693,2026-01-25,B,M1,O2,Supplier A,19.9796005911415,19.96741114158698,49.7442437763187,49.748442489629575,20.456641562334617,41.93663211079248,None,Pass
P15694,2026-01-26,C,M3,O3,Supplier C,20.18197966258131,20.17487368257779,49.89752431493343,49.89802569540643,20.19346342403137,43.832962998136644,None,Pass
P15695,2026-02-07,A,M4,O2,Supplier A,20.036841954305494,20.039461845808216,50.15401954100488,50.16350927457991,24.64230542717401,46.36103103525076,None,Pass
P15696,2026-02-20,A,M2,O2,Supplier B,19.919342355083167,19.920987820954178,49.905212682482805,49.919402595387474,21.211362958499922,43.8551251132569,None,Pass
P15697,2026-03-05,C,M2,O2,Supplier A,19.978933835895386,19.98827831925337,50.12135788804017,50.12429338660115,19.835601785890496,42.38952374738117,None,Pass
P15698,2026-02-24,C,M1,O2,Supplier C,19.96625958485681,19.977832436849493,50.0308108073249,50.03200362210278,19.981110941247618,41.73114441682692,None,Pass
P15699,2026-01-09,C,M1,O1,Supplier B,19.95050602868345,19.94523712704885,50.06525224375107,50.0730360953696,24.223663324062546,42.99689478279087,None,Pass
P15700,2026-01-06,C,M3,O2,Supplier B,20.2235151616332,20.238128150521746,49.952057866139704,49.95097565855046,22.90723032905909,46.61539455286698,None,Pass
P15701,2026-01-15,B,M2,O3,Supplier B,19.991395686487664,19.977995515031445,49.96911454934855,49.96312533749433,23.465290626992758,43.540774811426616,None,Pass
P15702,2026-01-28,A,M3,O2,Supplier C,20.230686552217705,20.242504131478537,50.080370825126096,50.096586701900335,19.829736185673983,45.45010600863792,None,Pass
P15703,2026-01-07,C,M3,O3,Supplier C,20.224028461937362,20.223778563443624,50.01008358646561,50.00314547900282,23.073101613515426,44.30647349024654,None,Pass
P15704,2026-02-28,A,M4,O1,Supplier B,19.99300085512644,19.976354652758804,49.945059857879244,49.94554697054525,20.854284016914715,43.48120985650581,None,Pass
P15705,2026-02-13,A,M1,O1,Supplier B,19.958026278339844,19.96046097459871,49.99736686641906,49.99472962720891,23.92893852314403,41.040705613436685,None,Pass
P15706,2026-01-12,C,M3,O1,Supplier B,20.239016382794084,20.23733509900083,49.96566288215698,49.95402506217112,23.441210577908738,49.04527217692942,None,Pass
P15707,2026-02-25,A,M4,O2,Supplier A,20.054369464610314,20.056062448619137,49.848655032868656,49.85072325514232,20.257105589991504,40.92763030487526,None,Pass
P15708,2026-02-18,A,M2,O2,Supplier B,19.993860345735527,20.00819897532831,50.01147492282061,50.032651991664274,21.827381989239417,44.35927726821788,None,Pass
P15709,2026-01-23,A,M1,O1,Supplier A,19.96141717869954,19.95772247085919,50.08449475366265,50.09241829914315,21.97590804906926,42.621594465038896,None,Pass
P15710,2026-01-24,C,M2,O1,Supplier A,19.997724792057554,20.000538754225325,49.99923004968577,50.006366501564955,20.530683233369082,44.49356698408242,None,Pass
P15711,2026-02-15,C,M4,O3,Supplier B,20.027452691969298,20.031314625644402,49.98395430530472,50.00524836311524,22.402701049058336,44.6332382959085,None,Pass
P15712,2026-02-04,A,M4,O3,Supplier C,19.99959725236003,19.991735181228307,50.0395528332577,50.05470354327468,24.259420978091836,42.689883029592814,None,Pass
P15713,2026-03-03,B,M2,O3,Supplier B,20.001587051726283,19.98934835280439,49.87805323214059,49.8934299140079,20.213587780044854,40.66894746172151,None,Pass
P15714,2026-02-28,C,M1,O2,Supplier C,19.973580352754638,19.970796653043966,49.76399069452805,49.774126729511835,19.394876617994047,42.57517647352945,None,Pass
P15715,2026-03-02,B,M2,O3,Supplier B,20.01451761740471,20.017866841449116,50.11429627519677,50.11498429288325,19.458812169798545,42.11736766522734,None,Pass
P15716,2026-02-11,A,M1,O1,Supplier A,19.99676046428134,19.988366685345305,50.07304024892103,50.06511929763294,23.103018642434527,42.92234506409577,None,Pass
P15717,2026-02-20,A,M3,O3,Supplier B,20.207429287633722,20.211211277217227,49.76016018996542,49.75188402050395,22.37198632979324,45.93917716090014,None,Pass
P15718,2026-01-31,B,M4,O1,Supplier C,20.024002167465426,20.01546273365327,49.980656171915044,49.97944389856252,19.081286967084615,42.86342899159174,None,Pass
P15719,2026-02-19,A,M1,O2,Supplier C,19.98790912340444,19.979906980757086,49.99912078273108,50.01074547735963,22.16106149279441,44.00149201810959,None,Pass
P15720,2026-02-15,C,M3,O1,Supplier A,20.20010512394528,20.19955695783581,49.947626737149214,49.94394682587354,22.754764600474292,43.50455132491554,None,Pass
P15721,2026-02-04,A,M4,O3,Supplier A,20.019798741377848,20.028019706963736,49.89511275328828,49.898470531179164,21.18849452134648,45.41085513127577,None,Pass
P15722,2026-01-18,C,M3,O1,Supplier C,20.22021923566988,20.21486286387444,49.99322669876785,49.9923456908107,20.993203468699512,44.8795933237562,None,Pass
P15723,2026-03-03,B,M4,O1,Supplier B,20.04846622364779,20.042356569317835,49.90790264188753,49.89856155087344,20.897710071277537,42.44530011498409,None,Pass
P15724,2026-01-05,B,M1,O2,Supplier C,20.04294919715793,20.056524478701245,49.99402327271402,50.000498284829426,20.28633279497188,40.572842761985264,None,Pass
P15725,2026-01-11,C,M3,O3,Supplier B,20.213100890945384,20.218694666356452,49.83519603409013,49.83212946399619,23.431264447171024,45.68461845355313,None,Pass
P15726,2026-02-11,A,M1,O1,Supplier A,19.981348602111844,19.98744322616517,50.062143452568506,50.059248926176615,24.131530875714375,41.22801831619534,None,Pass
P15727,2026-01-28,A,M4,O1,Supplier A,20.01807332696887,20.02179568177023,50.192664395321145,50.19258681347833,17.950888102019434,45.017104928454636,None,Pass
P15728,2026-02-25,B,M2,O2,Supplier A,20.028987826652205,20.029794803120716,50.005038248079124,50.01598554110095,20.981969305871214,43.06602102314986,None,Pass
P15729,2026-01-07,C,M1,O3,Supplier A,19.96271177722857,19.960683843945787,50.086258207622585,50.08702144917035,20.75481175308348,43.26149198471055,None,Pass
P15730,2026-02-15,C,M3,O1,Supplier C,20.225408541441077,20.22161848415567,49.97168200531229,49.974375567725424,25.153582234282524,45.87147339760111,None,Pass
P15731,2026-01-19,B,M3,O2,Supplier A,20.183128373662193,20.187268771817948,50.18650226259552,50.18961239028045,22.180028762032048,44.60973219850654,None,Pass
P15732,2026-02-05,C,M2,O3,Supplier B,20.000844408889975,19.997967635563313,49.91957947615131,49.91680442543004,21.51125522504468,42.46282863595475,None,Pass
P15733,2026-01-31,A,M2,O3,Supplier A,20.019972148601898,20.024926498082664,49.80939830502303,49.80267376247744,20.867222948264143,42.67149183146772,None,Pass
P15734,2026-01-13,A,M1,O2,Supplier B,20.034119941543615,20.041595118737547,49.82702599480989,49.837625108344945,22.88901922243776,43.01763148630126,Surface finish,Fail
P15735,2026-01-30,A,M4,O2,Supplier C,19.97679214333029,19.978644020838576,49.89363672444745,49.899015019983075,18.011944559056694,43.06214416244868,None,Pass
P15736,2026-01-10,C,M1,O3,Supplier C,19.98728390904507,19.979581413829184,50.02007690097388,50.02167740676199,24.69724269153857,45.62931265243455,None,Pass
P15737,2026-02-25,B,M4,O3,Supplier C,20.037185943302685,20.039694030343718,49.963221706755576,49.95770260915516,19.94078781820284,42.22647728269942,None,Pass
P15738,2026-01-21,B,M3,O2,Supplier A,20.205010559461883,20.206057655221695,50.24004615843523,50.25285631272074,21.70146667776085,46.80277799060023,None,Pass
P15739,2026-01-11,C,M3,O3,Supplier A,20.295114161890652,20.291733188647925,50.030000091325036,50.02941489151717,23.546600648056785,47.00662405247751,None,Pass
P15740,2026-03-03,A,M3,O1,Supplier A,20.19338524156826,20.18274539306148,50.012608189775314,50.00197945402868,20.11149623773715,45.049164466790195,None,Pass
P15741,2026-02-10,A,M4,O3,Supplier C,20.00548349461245,20.003396613661558,50.01670894842928,50.01444463085489,22.594920234186493,45.14549382657477,None,Pass
P15742,2026-02-01,A,M1,O2,Supplier C,20.037864911940158,20.03924511196714,50.15648524074862,50.161715116038145,21.671465277939873,42.83692713016191,None,Pass
P15743,2026-02-02,A,M4,O1,Supplier B,20.02751158406646,20.032103790755833,49.79730095170609,49.802584430976765,21.780223810703472,42.996290873923414,None,Pass
P15744,2026-02-22,B,M1,O2,Supplier C,19.942229728779708,19.946174568970676,50.07562906974918,50.087410285977334,20.898655688523355,44.037462326429534,None,Pass
P15745,2026-01-29,A,M4,O2,Supplier A,20.013100550951147,20.00756049006114,49.88852594838026,49.88388342848399,21.30981715180235,43.959244921509786,None,Pass
P15746,2026-01-05,C,M2,O2,Supplier B,19.965748395140963,19.97243204990132,50.03881950134986,50.04407153444506,21.925599648062793,44.08747060007639,None,Pass
P15747,2026-02-14,C,M4,O3,Supplier A,19.999155891021033,20.009752281649238,49.95938768363942,49.96109429358758,24.67650190658441,44.62588940545454,None,Pass
P15748,2026-02-02,C,M1,O3,Supplier A,19.984703414760776,19.985031080681896,50.011492696394114,50.01319623392228,22.74381856945845,41.94001623018238,None,Pass
P15749,2026-01-12,A,M2,O1,Supplier B,20.002355035388618,19.996861625152754,50.05984022634226,50.046779724923745,24.872689507088015,42.938499247870816,None,Pass
P15750,2026-01-19,B,M3,O1,Supplier C,20.26668400935856,20.249615863247445,50.107283035954445,50.09912605167702,22.784708054599463,43.47360422277049,None,Pass
P15751,2026-01-27,A,M4,O3,Supplier B,19.953317278568456,19.952863169784276,50.0597826375194,50.055727952221915,19.200175741926795,41.93937231765625,None,Pass
P15752,2026-03-03,A,M1,O1,Supplier A,20.012811954436952,20.003331709999497,50.017106057053915,50.008510292550305,21.385442267550157,41.62701642156913,None,Pass
P15753,2026-02-22,B,M1,O1,Supplier A,20.00393035343544,19.985496008454035,50.0593783054071,50.05120701140848,20.46796262405178,41.92007346423425,None,Pass
P15754,2026-01-16,B,M3,O3,Supplier A,20.2835188963266,20.276183875398846,49.994300710964566,49.99018428166608,24.05782614622137,46.359827407064564,None,Pass
P15755,2026-01-18,B,M1,O2,Supplier A,20.019794637963813,20.03549779436473,50.066714929563304,50.078256354293124,24.347423634048244,41.66653431334552,Taper,Fail
P15756,2026-01-07,C,M4,O1,Supplier A,20.010240415970106,20.013704490587912,50.14070212986955,50.123318172979374,22.64196756298046,45.25597342329352,None,Pass
P15757,2026-01-17,A,M1,O1,Supplier A,20.016447717400123,20.02251089313518,50.217842619167875,50.22801809300493,21.93829237696387,42.11299803108376,None,Pass
P15758,2026-01-14,C,M4,O3,Supplier C,19.986486621089067,19.987811781856934,50.141313759525616,50.14587645702132,24.413292645817144,44.526665096812486,None,Pass
P15759,2026-02-05,A,M3,O2,Supplier B,20.200494367471634,20.18984191505228,50.173460040070964,50.18458101761899,22.365911185980515,45.59271022069784,Taper,Fail
P15760,2026-01-08,C,M4,O3,Supplier A,20.016583410146282,20.01989542887827,49.89729379655154,49.893693884954175,24.594366146933673,44.946479964094586,None,Pass
P15761,2026-02-06,B,M1,O3,Supplier B,20.023409446487033,20.0432886844578,50.11166034828065,50.105766577790796,22.78624681753124,41.79799832309809,None,Pass
P15762,2026-01-23,A,M2,O3,Supplier A,19.990413189892976,19.981631280872907,50.02837462800013,50.01174769346874,20.871692049405233,43.367378917441535,None,Pass
P15763,2026-02-14,B,M2,O2,Supplier C,20.03319998699725,20.0256499386105,49.90248292719847,49.905707206929186,23.654737920994446,42.76079519848287,None,Pass
P15764,2026-03-05,A,M1,O1,Supplier B,19.978839660370994,19.966541327041128,49.924170458132515,49.92169175345173,21.93379566168789,43.42656819200497,None,Pass
P15765,2026-03-03,C,M1,O1,Supplier C,20.000665940461005,20.001535036426095,50.13211391683866,50.1263349024781,18.960327880090023,40.60582928510303,None,Pass
P15766,2026-03-01,A,M2,O1,Supplier B,19.994320867188293,19.97312955406428,50.11749010686978,50.113418411676115,19.62954411398735,42.71905421680744,None,Pass
P15767,2026-02-08,C,M3,O1,Supplier B,20.21857338969233,20.21871171459182,49.866660673524684,49.86306724417885,24.444682782209437,47.85627681118362,None,Pass
P15768,2026-02-08,A,M3,O2,Supplier A,20.201073910856532,20.203569805987325,49.985349070033415,49.99841820794624,22.685596256908248,44.968780755582365,None,Pass
P15769,2026-02-09,C,M1,O2,Supplier A,19.98475901248551,19.990032255776942,49.84417148184183,49.8648996595984,23.529746127685303,43.3234002315897,None,Pass
P15770,2026-02-23,A,M1,O1,Supplier B,19.97335362718574,19.97301135534471,49.95445024041691,49.948535025628075,20.43320179543363,41.94871031525519,None,Pass
P15771,2026-01-20,B,M3,O2,Supplier A,20.161433435563556,20.164370819615897,49.91781172708028,49.92767478990738,21.313159925236402,45.46946454366904,None,Pass
P15772,2026-01-28,C,M2,O3,Supplier B,20.028270201436523,20.02816959064269,49.99661904938892,49.98222741549744,20.04878430561718,43.14698272711581,Taper,Fail
P15773,2026-01-25,A,M4,O2,Supplier A,20.001753695372038,20.008092922035452,50.09401138593919,50.089551440155894,19.41944372875288,42.65518968132514,None,Pass
P15774,2026-02-27,A,M2,O2,Supplier B,20.02124671785674,20.035428607143754,49.904623605331885,49.90381289243338,18.728915177638644,42.62126659229241,None,Pass
P15775,2026-01-17,B,M2,O3,Supplier C,20.019059994688945,20.019144678970207,49.878705180118075,49.864971740227794,23.264071167530165,43.10109233464657,None,Pass
P15776,2026-01-17,B,M1,O2,Supplier A,19.98435374835491,19.977296786111346,50.0010629089117,50.00715346032604,24.669773480141288,43.01305725890207,None,Pass
P15777,2026-01-26,C,M2,O1,Supplier C,20.02127280560616,20.019464713036527,49.99901623641653,49.99151602066141,21.03524167106824,44.43404184354958,None,Pass
P15778,2026-01-29,A,M3,O1,Supplier C,20.176319620887995,20.17694690585103,49.851318853517526,49.84796189878171,21.056128275424093,45.06978103302024,None,Pass
P15779,2026-02-16,C,M2,O1,Supplier C,20.044133258512844,20.05945173888528,50.06620222540197,50.068682186804324,24.1123534658039,46.12193933214537,None,Pass
P15780,2026-01-12,C,M3,O2,Supplier C,20.229432977344317,20.23675668784103,49.89196491798542,49.90481992934433,23.99568679219415,45.92035865954513,Taper,Fail
P15781,2026-01-17,C,M1,O2,Supplier A,19.955295728168235,19.968478961758787,50.16345178907212,50.159434862904,23.081651064176018,43.159848395079,None,Pass
P15782,2026-03-02,A,M3,O2,Supplier A,20.20725788422101,20.213852074045818,50.09020987570206,50.09306225348409,19.803109629243977,44.172846993676444,Burr,Fail
P15783,2026-02-12,A,M2,O3,Supplier C,19.99205003781158,19.994531894642712,50.1501972709735,50.1468277810478,24.578324480018562,46.26894171453456,None,Pass
P15784,2026-01-25,C,M4,O2,Supplier B,20.00552545959548,20.021690096492126,49.972837223074244,49.973041236767486,20.718249415045836,45.44507961359476,None,Pass
P15785,2026-03-04,C,M2,O2,Supplier B,20.003917830501702,20.026134659298343,50.18446088485018,50.182132740884384,20.579663448185094,41.996120565947216,None,Pass
P15786,2026-01-19,B,M1,O1,Supplier A,19.99692246753498,19.997277446755163,50.06178380385242,50.05507558605296,22.059303325097815,40.76575892328571,None,Pass
P15787,2026-02-12,C,M3,O2,Supplier A,20.150510756781888,20.16688687730417,50.11331066741461,50.126711299037666,22.663623806357016,45.81195895208901,None,Pass
P15788,2026-01-18,A,M1,O2,Supplier B,19.957918591268506,19.94318679832792,50.12806153313287,50.1344494764402,23.257382161175034,42.21753038297101,None,Pass
P15789,2026-02-15,C,M4,O3,Supplier B,20.055958362972678,20.048006275483488,50.09609066079733,50.10316929788889,24.882466771012677,44.016826659339195,None,Pass
P15790,2026-02-02,B,M2,O3,Supplier C,20.012303734751907,20.008337111997754,49.86138039678938,49.8674793187849,20.1382865253826,44.34600631190809,None,Pass
P15791,2026-01-13,C,M4,O1,Supplier C,20.0336017159462,20.03265398545849,49.96255178914322,49.95607575426496,24.835164079269603,45.05964564917597,None,Pass
P15792,2026-02-04,C,M3,O1,Supplier A,20.238754192815474,20.226096755600608,50.02676309760842,50.01224196936475,23.209127261468453,43.85931809444786,None,Pass
P15793,2026-01-31,B,M2,O3,Supplier C,19.987151721881844,19.98453070151891,49.90823834113322,49.89179916543167,19.49940852796741,41.99159362856451,None,Pass
P15794,2026-02-14,A,M3,O1,Supplier C,20.195105465546668,20.191965279688333,50.05535795886556,50.03927978055089,21.49138220197654,44.879642019353845,Tool mark,Fail
P15795,2026-02-27,C,M1,O1,Supplier B,20.047672258564226,20.051775795785563,49.90546089579407,49.89071426889694,20.272764834443162,42.82735604534214,None,Pass
P15796,2026-02-22,C,M1,O3,Supplier B,19.94921683107478,19.951353690713123,50.07553189292684,50.088934911336466,20.768268470383312,41.07056404604762,None,Pass
P15797,2026-01-24,B,M4,O3,Supplier A,20.0345754409619,20.040823682797328,50.138290908103045,50.13604343787792,20.442107969252756,44.166084341422376,None,Pass
P15798,2026-02-16,C,M4,O3,Supplier A,19.9473893550725,19.946670168914277,50.25300139393985,50.242988044119,24.18467231131643,43.817284537845765,None,Pass
P15799,2026-02-07,A,M4,O1,Supplier C,19.985543337719445,19.976777610357573,49.97995339093951,49.976831269062835,22.706031963079266,42.74719319738422,None,Pass
P15800,2026-02-03,B,M2,O1,Supplier A,19.995728294361058,20.003662701992695,50.03429024402757,50.01737472468391,24.04508611535144,45.925705264789464,None,Pass
P15801,2026-01-17,C,M2,O1,Supplier C,19.992418236035185,19.989818998699263,49.970011303740876,49.95302106484825,21.52221555898334,41.496495683461205,None,Pass
P15802,2026-02-06,B,M2,O1,Supplier A,20.009820111024304,19.996376588057895,50.09644862405788,50.0974768384479,21.864757332353754,44.57240048374722,None,Pass
P15803,2026-01-25,C,M3,O2,Supplier C,20.221242905659338,20.22563228804352,49.999597362924995,50.0150558003897,19.568600841149397,43.68941393101059,None,Pass
P15804,2026-03-04,C,M3,O3,Supplier C,20.235207956795424,20.24422599724891,49.95970458077307,49.95244353188639,21.080569221353592,44.39722054072389,None,Pass
P15805,2026-02-01,B,M4,O1,Supplier A,19.99718513785968,19.982566121951617,50.2442915865911,50.239737082987546,22.36238107074186,44.77141307512409,None,Pass
P15806,2026-01-31,A,M4,O2,Supplier B,20.034600684767867,20.032954156708698,50.10718993127599,50.10428666856509,19.54550405654597,40.59938237376999,None,Pass
P15807,2026-01-09,C,M2,O2,Supplier B,19.973772328916173,19.971502176187315,49.84336502601125,49.85800498941079,22.434142997886706,45.00208004269548,None,Pass
P15808,2026-01-24,B,M3,O2,Supplier C,20.18724657124178,20.195861272914875,49.9485742455496,49.96055514142953,20.02763721079586,44.89962982673177,None,Pass
P15809,2026-03-05,B,M3,O1,Supplier A,20.25335096537564,20.24484797363474,50.03265065600776,50.03258373558883,21.535976967085016,44.09079499732131,None,Pass
P15810,2026-02-12,B,M4,O1,Supplier A,20.02307940542267,20.008656127280766,50.042496579612454,50.026537193595956,23.951738622987385,44.8415330480155,None,Pass
P15811,2026-02-18,A,M2,O3,Supplier A,19.972372808204927,19.963452973115533,49.79834915673381,49.79732972916612,21.984029322973026,43.51276751490811,None,Pass
P15812,2026-02-14,A,M1,O2,Supplier A,20.030569256891916,20.045199993493092,49.97687816809347,49.994490374117845,22.26999035619688,42.67230053324514,None,Pass
P15813,2026-02-02,B,M2,O3,Supplier C,19.97636522211722,19.97714980771015,50.191441445053755,50.19309197431251,21.170610319623133,42.22463464397582,None,Pass
P15814,2026-03-02,C,M3,O1,Supplier B,20.18985596612986,20.188788070647664,50.10870726760166,50.11999737641301,22.095882442570485,44.59448566817971,None,Pass
P15815,2026-01-23,B,M4,O1,Supplier B,19.946861888041955,19.941070278573356,50.09776831706395,50.0978119471023,21.857439447055313,45.1156491775846,None,Pass
P15816,2026-01-26,A,M4,O2,Supplier B,20.046741193550233,20.041405167675666,49.750059869500994,49.74627935663543,19.83118488562279,44.10672968291901,None,Pass
P15817,2026-02-17,B,M1,O3,Supplier A,19.963230782431253,19.97009897875841,49.7735890461789,49.77012441920278,22.803581161460723,40.85767097671399,None,Pass
P15818,2026-02-04,C,M3,O3,Supplier A,20.235593667097145,20.23191690303018,49.98381231846709,49.97367716189649,22.49930332446445,44.36829012918484,None,Pass
P15819,2026-01-28,A,M1,O2,Supplier A,19.99917928760069,20.008768578761465,49.89544964941828,49.9125697774408,21.09483842562525,42.45649670735733,None,Pass
P15820,2026-02-11,B,M2,O2,Supplier A,19.949344394561958,19.951771605271105,49.94303359577797,49.9499651690471,25.32467609632433,43.912295073196674,None,Pass
P15821,2026-02-23,C,M4,O2,Supplier C,20.033400996853747,20.03318488837121,49.93140088395554,49.94187783322874,20.930940941265174,42.37036159277377,None,Pass
P15822,2026-02-16,B,M4,O1,Supplier C,20.000852622515467,20.00002690952781,50.015617627789,50.018677307354814,21.88544996414658,42.01985847965226,None,Pass
P15823,2026-01-30,B,M1,O1,Supplier B,20.02655435024324,20.01873172437469,49.94242317594692,49.93332697973036,18.91064059941185,39.96037104283936,None,Pass
P15824,2026-01-07,C,M1,O1,Supplier B,20.00145279364568,20.012501629492558,50.182358191057915,50.1685771977421,23.334989385023324,41.247161479012114,None,Pass
P15825,2026-02-22,A,M3,O2,Supplier A,20.215713741764255,20.231042100399016,49.704983773165196,49.725105795497775,19.494521634523718,45.01375980992772,None,Pass
P15826,2026-02-28,A,M2,O3,Supplier A,20.0016509102661,19.991897424792207,50.05693974382296,50.05439443936805,21.10384083848899,44.2830112258745,None,Pass
P15827,2026-02-18,A,M2,O3,Supplier B,19.999160465969464,20.000855302158477,49.973378597954536,49.974064137419184,21.7779160241616,41.286215556214785,None,Pass
P15828,2026-01-15,C,M4,O3,Supplier C,20.036156981388583,20.03514232773811,50.04094170987814,50.04210297133181,22.343641079813843,44.0047668366699,None,Pass
P15829,2026-02-25,C,M4,O2,Supplier C,20.02087026819858,20.021165925349752,50.04544363237329,50.05794367040503,20.801356328018862,43.38189667924366,None,Pass
P15830,2026-01-18,B,M4,O3,Supplier B,20.004962710936617,19.998700331099055,49.905050080363885,49.89477970195969,21.7091556820774,45.38713625954502,None,Pass
P15831,2026-02-26,C,M4,O3,Supplier B,19.941895167260153,19.93927114312249,49.985513937582354,49.99313986296374,20.68197915178845,44.847319627587986,None,Pass
P15832,2026-02-15,C,M4,O3,Supplier C,20.00508131326393,20.017756280662088,50.06628512917164,50.07731336188475,23.52029290508035,44.441336905742986,None,Pass
P15833,2026-02-04,A,M3,O1,Supplier A,20.23383517949252,20.23338498293255,49.92192135091143,49.91375297468728,20.09856479233324,44.93183697231672,None,Pass
P15834,2026-01-16,A,M4,O2,Supplier C,19.96967255062958,19.976354349376486,50.07383230950202,50.07055955970738,24.753796699825532,44.59593676073788,None,Pass
P15835,2026-01-30,B,M3,O1,Supplier A,20.194853603664864,20.18007603362969,50.11190009572537,50.09558090105066,21.73483681401447,46.17747222066309,None,Pass
P15836,2026-01-13,B,M1,O3,Supplier A,19.959981959687415,19.932073220777692,49.82872311244542,49.8336044674385,24.741711803593333,41.46650001741886,None,Pass
P15837,2026-02-16,B,M4,O1,Supplier C,19.976010801095352,19.963518815300507,49.887180022941706,49.87721894412005,24.030890872862027,44.51994854590328,None,Pass
P15838,2026-03-02,B,M4,O2,Supplier C,20.007170427248216,20.024418573155952,49.71395173852664,49.724378876781486,19.933635681664907,45.002582326438954,None,Pass
