Machine,Diameter_mm
M4,19.995311226623308
M2,20.00861805792977
M3,20.15711926806873
M1,19.99079385491363
M4,20.029097251627732
M2,20.026958324133
M2,19.979652606115668
M3,20.274871251648136
M2,19.979315532796353
M3,20.251390608054383
M3,20.20391684620894
M2,20.0118592121808
M4,19.96462372918924
M2,19.966972751778435
M4,20.0366053109088
M2,20.02141143913552
M3,20.234735097275625
M3,20.2588849587661
M4,19.96771134310814
M1,19.947826870332392
M1,19.97657279957872
M4,20.02518075808489
M4,20.01922593253922
M3,20.241899799378412
M2,20.100026554052967
M2,20.044398673758856
M3,20.254052387026377
M3,20.269572858565645
M2,19.97896296659452
M1,19.979823340027153
M1,20.03647057009181
M2,20.02029933383435
M3,20.263863179733256
M2,19.94899422082603
M3,20.230259846875818
M2,19.975008276161372
M2,20.0092037677116
M3,20.129578376609743
M3,20.230648226222463
M4,20.046948009249267
M4,20.00000637840861
M2,19.986101973563763
M3,20.209083568862923
M2,20.02176177017413
M4,19.959297511388566
M3,20.256665235617657
M4,19.980219756044807
M2,19.99983936938525
M1,19.961841722520575
M1,19.976714306526112
M3,20.204171359758043
M4,19.942934719254847
M3,20.207934052371183
M4,20.018153532147924
M2,19.995572370647473
M4,19.99352412681858
M4,20.02415851727902
M1,19.95146980112498
M4,19.94632730389022
M1,20.010825657361025
M3,20.242787492082787
M2,20.01704454457942
M2,19.981114821684496
M4,20.016428014966497
M3,20.249223243096733
M1,20.010049927983232
M1,19.970132043728345
M1,19.99580863668771
M2,20.058646368063705
M1,19.970429575730822
M2,19.96544886332438
M4,20.07940826610996
M4,19.999095194239512
M4,20.00390427223559
M2,19.94997586807792
M3,20.18834308881835
M4,20.001348844139933
M1,19.95036633010204
M4,20.031925818691168
M3,20.21731508767632
M2,19.993304750366175
M2,19.97444855737583
M2,19.986105002437945
M1,19.996935608025204
M1,19.997683801388632
M2,20.01531822296786
M1,20.006250215727917
M3,20.24253635869034
M2,20.036468795558054
M2,19.957721246594847
M1,19.92898588880004
M4,20.008400708321147
M3,20.19321395264319
M2,19.947894709464727
M3,20.289766398568748
M2,20.058932299840844
M1,19.958772287396375
M3,20.11762458777111
M4,20.025547354275787
M3,20.232672150618175
M3,20.278498225833207
M1,19.94868916596267
M3,20.183250870396407
M3,20.252834181718043
M2,20.010830259238656
M1,20.006839313133806
M4,20.074124872728166
M2,20.03331104879029
M2,19.973202220201827
M3,20.18132719102864
M2,20.025094955782222
M3,20.219295467250326
M3,20.191761656565458
M2,20.003657901477283
M1,19.9870256124143
M1,19.970807361255055
M4,20.001267870249887
M3,20.21786425465925
M2,19.98366980019736
M2,19.9783040468269
M3,20.271875083507275
M4,19.93361099621202
M4,20.052904422052286
M3,20.21537325582184
M2,20.004809085259712
M4,20.063367017121266
M4,20.024186281443843
M2,19.96384129186157
M4,20.01143537198017
M4,20.028504225100345
M4,20.002648769925052
M1,20.009819199862022
M1,20.04113660427679
M2,20.016890880844883
M4,19.97281065523202
M1,20.04462458677595
M1,19.987863196020047
M1,19.970797110397225
M1,19.96122375834705
M4,20.02812292771473
M3,20.156202098593717
M3,20.22984834293348
M2,20.04564256217207
M3,20.2678045387573
M4,19.922593261123403
M3,20.28102673054099
M4,19.96370204357413
M3,20.19522096949793
M2,19.962397433879136
M3,20.20721523874523
M4,20.00807042879709
M4,20.01441046832917
M2,20.007180877121737
M3,20.264233014401434
M4,20.013069664542662
M3,20.253944884947025
M3,20.207370019097432
M2,19.987302193503226
M4,20.03186567852766
M4,20.04830066758939
M1,19.921459006545057
M1,20.046374849996766
M1,19.960538228686897
M2,19.961969280605786
M1,19.928139185772004
M4,19.9611299813494
M4,20.08644885409664
M1,19.994908906510176
M4,20.069674177911796
M1,20.065251751804556
M4,20.033386489140145
M2,20.030228967539333
M1,20.025111546534006
M2,19.999327515747243
M4,19.993567183159467
M4,19.99957537666576
M1,19.948929810224453
M4,19.96756381016485
M2,19.99723402767447
M2,20.008295679991473
M1,20.01669439507138
M4,20.023436400807466
M4,20.025984147342424
M3,20.1920597833258
M3,20.203862126758526
M4,20.053836760795587
M1,20.01348563888238
M1,19.95968518815055
M1,19.976471560928253
M2,20.079612706347653
M2,19.995826649497083
M1,19.986487066690856
M3,20.26032102169798
M1,20.008374288839605
M4,19.965661697439057
M3,20.191967920129468
M4,20.00948586417729
M1,19.973418067661623
M4,20.01294823879127
M3,20.225548486817296
M4,19.99424975648897
M3,20.215568216888627
M3,20.209038356711993
M1,19.992586003472415
M3,20.219597400820017
M2,20.024789803454492
M4,19.98589328105421
M3,20.207548083162127
M1,19.945580658029755
M4,19.95592163208193
M1,19.94055035697097
M2,20.001205639118194
M1,19.94324109834249
M4,20.01410452695371
M1,19.994331302368337
M4,20.0265649449796
M1,19.935179086757916
M3,20.21082633094386
M1,20.017099505760097
M2,20.00411397702331
M3,20.250034063748643
M3,20.22027092181268
M4,19.985055874959905
M4,20.035670385315033
M3,20.16159516804603
M2,19.959079399438643
M2,20.01947366476721
M4,20.040382355256195
M3,20.2410583704124
M4,20.005298417241725
M2,19.960694293279445
M2,19.953402746100892
M4,20.034579582514752
M3,20.204387488183325
M1,19.971499097048596
M3,20.20514747723805
M1,19.98243653241058
M4,20.046641384260155
M1,20.023274924552524
M4,20.038015218565068
M4,20.01127469425667
M1,19.97347409118065
M3,20.225570839746716
M1,19.901325963477735
M2,20.027725893920017
M2,19.975791294044505
M3,20.24868733121616
M4,20.01887418595768
M2,19.96691843448755
M2,20.036084207557963
M1,19.968968965113035
M4,20.025130525359415
M2,19.99926550448408
M2,20.00169106563583
M1,19.984995922719463
M2,19.968517236470372
M3,20.187692370851497
M4,20.042923967701583
M2,20.042089741750633
M3,20.253888186416663
M4,19.98599898318582
M2,20.032169443470043
M2,19.97248703258888
M1,19.995615145178668
M4,20.011112834399302
M1,19.98660630442107
M1,19.990384989727264
M1,19.97795103611201
M3,20.24292420991442
M2,19.981214109632955
M3,20.155165922300505
M3,20.217798174745283
M1,20.04062952914112
M2,19.995926068163733
M1,19.981870979681215
M1,20.036012800577783
M2,20.01311990761472
M2,20.012197474427783
M1,19.969211490770775
M2,20.017081998145052
M2,19.987854249598723
M4,19.980843142563092
M3,20.262189916985943
M2,19.953571430412214
M2,20.02205576651241
M1,19.96694825123793
M2,20.00443918662614
M3,20.228984356010734
M1,20.01227462177456
M4,20.00829071222405
M3,20.16609221000108
M4,20.013313178502692
M2,19.94011362972068
M4,20.004696917383527
M2,20.07613228449956
M4,20.06498336881617
M3,20.204969986965533
M3,20.198643712669146
M1,20.008054003892887
M4,19.983900317283013
M1,19.951534016621565
M1,19.994229597152874
M2,19.98879767428612
M4,20.00091259081296
M4,20.01131157831614
M4,20.06437318777548
M3,20.205986002174495
M4,19.97126626761978
M2,20.08955418577276
M2,19.947554231010116
M1,20.000420985810443
M4,20.00776971278085
M2,19.978669959749855
M1,19.966244753448706
M2,20.090062288123512
M3,20.25757500386308
M2,19.9811767818233
M2,19.974688760950578
M2,19.98997988161528
M3,20.235351291599308
M3,20.22989678481083
M3,20.215733661803732
M1,20.00052707613354
M2,19.982405663351333
M3,20.18441357216157
M1,20.009148998563894
M1,19.9770580823024
M2,19.947374760044703
M3,20.21769598333792
M3,20.22777861899467
M1,19.99242982085931
M3,20.22130619542805
M1,20.037638131407633
M3,20.201008972904923
M3,20.280756909793663
M1,20.03532594168943
M2,20.00498001800397
M4,19.951679248359692
M2,20.002916456500948
M3,20.195182016773185
M3,20.22645840628289
M1,20.01225447614747
M4,20.00890371616443
M2,20.040088023004763
M4,20.03725395024055
M2,20.01958394207103
M3,20.192834637129373
M2,20.03340939967681
M4,19.946949014114978
M1,20.01206687434726
M4,20.00388145104477
M1,19.951815449035745
M4,19.961603395351595
M1,19.980435401627123
M1,19.9935533881958
M1,19.997610852204847
M3,20.250180117738452
M2,20.0136961137434
M3,20.237837585551784
M4,20.00690892739871
M1,19.93214751625631
M3,20.237086232215237
M3,20.28640747733014
M2,19.974222893998785
M4,19.99384106191781
M3,20.22321361932819
M1,19.99639986170791
M3,20.20205716877233
M2,19.990339606938036
M1,19.993255444914105
M4,20.034160176578432
M1,19.959190660662685
M1,19.949867047264156
M1,20.048036606502855
M4,19.97219018665148
M3,20.23711578292623
M4,19.984108290307816
M2,19.963314728879148
M1,19.989790542421492
M2,19.99572774861527
M1,20.064684750155696
M3,20.19444556125474
M2,19.973095692397443
M4,19.961149886435813
M2,20.022463723650414
M2,20.02101926359907
M4,19.945619555065612
M3,20.2136128537529
M1,19.9760776134477
M2,20.057369972737092
M2,20.05405989262639
M3,20.208308958170104
M3,20.20844031954217
M3,20.24480378157566
M4,20.021473059811328
M3,20.189135084614815
M2,20.039016951391208
M1,19.992769167253005
M3,20.270237059152237
M2,20.065957787066473
M2,19.984492009243567
M4,20.032615128537604
M4,20.01473004276167
M2,20.02301716301144
M3,20.20116629875141
M4,20.031727301880434
M1,20.023276956009724
M2,20.013498694508975
M3,20.229196352229664
M2,19.96573518336313
M4,19.994729414705663
M2,19.94787131981184
M1,19.998255237962713
M2,19.95797257194294
M2,19.988362277987108
M4,20.02120955699369
M1,20.04814562560636
M1,19.96199956275945
M1,20.00702362764987
M3,20.250237375577814
M4,19.99164785125976
M3,20.242842578241667
M4,20.043827181416233
M4,19.972104970260897
M3,20.252378354618862
M3,20.26541971266502
M1,19.977805189576863
M4,19.984590620341535
M4,20.021060849886727
M4,19.968398912299637
M4,19.992998387671665
M2,19.97572268214124
M1,19.98323699835569
M4,19.96330405439051
M2,19.940092132209323
M4,20.045984256161827
M3,20.305530298551883
M2,19.986524001816303
M2,20.009396950610935
M3,20.246105526890513
M2,20.049189118030593
M2,19.975141693742604
M1,19.957643286170384
M3,20.209256246012412
M1,19.9850015079568
M1,20.031052789758384
M1,19.950469268083527
M3,20.233825350781068
M1,20.001148008605217
M2,20.035590175398315
M1,20.0143040628422
M3,20.16537895475685
M1,20.00507649292916
M1,19.97230223305837
M2,20.015500053572257
M3,20.18575190148795
M1,19.95515717246646
M2,20.01259506260768
M4,20.02444645257335
M3,20.210832735271843
M4,20.020530633859146
M2,20.01137117777624
M4,20.014421163585972
M1,20.003301292477875
M3,20.165893113149973
M2,20.04363648159616
M1,20.010401604777737
M4,19.955695163344732
M3,20.208735386683223
M1,19.995913684827656
M1,20.018408991149137
M3,20.18426701652455
M3,20.21780410038138
M1,19.987732406396265
M4,20.071382118775645
M3,20.167769128197804
M2,19.984186616154897
M1,20.03241038026864
M2,19.973025797706235
M2,20.024408146663593
M1,20.030673883671987
M2,20.067564239552976
M1,20.019875404163617
M1,19.93524507562076
M1,19.973713735651064
M2,20.05335618921445
M2,19.950197643839612
M2,20.06607909275348
M3,20.24932888464453
M3,20.16069295332723
M1,20.002688025565355
M4,20.01919673402884
M3,20.14694804847263
M2,19.969789687261905
M1,20.041870714576476
M4,20.019054402895627
M3,20.214568069791717
M2,19.992702935560068
M1,20.00196550584708
M1,19.990490745825863
M2,19.98571231471835
M1,20.02884858509191
M1,20.000487891531385
M2,19.976932234686817
M1,20.025079611773727
M2,20.041374638370577
M4,20.099424438251617
M4,19.98748330102388
M1,20.017156481908508
M3,20.258770986618405
M4,20.021714544763004
M3,20.22207036828699
M2,19.92640865871249
M2,20.00961225172653
M1,19.94062216982249
M2,19.94460933451384
M4,19.97423729861129
M3,20.171073213165233
M2,20.01528946431812
M1,19.996432491341963
M4,20.04288277879471
M1,19.973677027842076
M3,20.26213326804111
M2,20.066488673629983
M2,20.04323088884382
M1,19.988190251014395
M2,19.993777809122378
M3,20.2517325244629
M2,20.00879617521042
M1,20.028085301351283
M2,19.949088517412083
M1,19.964514969020588
M2,20.056091324017693
M4,19.997883477868296
M4,20.01487675189335
M4,20.02954563947235
M1,19.94167842625109
M2,20.039226879618347
M1,19.970779864756373
M2,19.99738275859463
M3,20.20111975460722
M4,20.04510621874775
M2,20.01086713085446
M1,19.9499685979311
M2,19.9921196721906
M2,19.969987527065268
M3,20.225498881905263
M1,19.966187816167142
M3,20.210676842336525
M2,20.03716588171639
M3,20.1565971096693
M4,20.03703969352456
M1,19.945382193199407
M4,20.041839647177856
M1,19.986017596717353
M4,20.04786973240059
M2,19.973315355835354
M3,20.26194666769731
M4,19.98536130621931
M3,20.208670654971023
M2,20.0342152896116
M4,20.029493609272713
M2,19.999933134190844
M3,20.200185614988484
M3,20.211249490006097
M2,19.99876475261464
M1,19.96351462489548
M2,20.04138306371535
M4,19.9918815375483
M3,20.265234543220377
M3,20.275494680868345
M2,19.954012752047536
M3,20.178821260202863
M2,20.003264261016508
M1,19.967756942931775
M1,19.997397877158285
M2,20.006636171801397
M3,20.25513673904467
M2,19.99717287841032
M1,20.020721843382898
M2,19.9701132836506
M2,20.00042616744768
M3,20.204518920565818
M2,20.007228919731595
M2,20.011274335151818
M1,20.006833391406747
M3,20.139647518249973
M4,19.987338393927985
M3,20.208771310524835
M2,19.92824422308134
M2,20.018996230624214
M2,19.959003042494192
M1,19.968694116625276
M1,19.95991105558704
M4,20.00998991853302
M4,20.02238768741945
M4,19.98071049433803
M3,20.24525874709435
M4,20.023354889261487
M2,20.042711329450764
M2,19.963684196013524
M1,20.009460608559976
M1,20.035438994942144
M3,20.23078953699175
M1,19.98219430122699
M4,20.02264039386519
M4,20.001034253080924
M2,20.016437519399435
M3,20.200287366330887
M1,19.95467048617933
M2,20.04062023526799
M1,20.00237535894311
M1,19.959552504064177
M1,19.99098026307693
M4,20.008834958969217
M3,20.255198215360902
M4,20.06923628493435
M4,19.983926602906127
M4,19.97989702564202
M4,20.01031326484732
M1,19.998942019657044
M4,20.02761866682216
M3,20.225682076274133
M1,19.98344505788986
M1,19.980076482565455
M4,19.97728835297423
M4,20.036962835346905
M2,19.982870233870976
M1,20.059052020134708
M2,19.923156857634353
M1,19.98433537119056
M3,20.217621727743605
M2,19.988660807586115
M1,19.98825942317378
M4,20.03525409017827
M4,20.04367889789637
M4,19.969685803062553
M4,19.963287731085693
M1,19.98360687207759
M4,19.95636188282179
M4,20.038387113486515
M4,20.098053944832568
M2,19.939043212643853
M2,20.026565418600452
M4,20.023610234661575
M1,19.98161640006493
M3,20.234894142124773
M4,19.9687019098199
M4,20.01920376540974
M3,20.250696617025113
M4,20.00651576226276
M4,20.027545154583574
M4,19.986706957527097
M1,19.974585398520585
M1,19.97641777465652
M2,19.990780015516588
M2,19.99515326332731
M2,19.996515597137865
M1,19.954629464889027
M3,20.212481004103008
M1,20.00072611177143
M4,19.99596263745449
M3,20.261188492030357
M4,19.964748572902423
M1,19.988280286242503
M2,19.92456782543285
M4,19.983972576551
M2,20.01595722782039
M3,20.18672368156116
M1,20.0106284177893
M4,20.00343049384084
M2,20.00339761880701
M4,20.02416176320976
M2,19.995407480041212
M1,20.042782756366805
M3,20.205659787205583
M2,19.971232773294112
M2,19.98619444565539
M4,20.01897657378025
M2,19.9929523555766
M2,20.06453031450706
M3,20.210645195114687
M1,20.000754175810947
M4,20.007140045629445
M1,19.98215980685147
M1,19.994521380423425
M1,19.98032381180398
M2,20.033271772488543
M3,20.209101552288747
M3,20.236836360412397
M4,19.990073065425275
M4,19.98256150756074
M2,20.03846683924877
M4,19.965586430823446
M1,20.01117106030031
M1,19.962488892806096
M2,20.05769542794429
M3,20.200151694856807
M1,19.9471086638756
M4,19.942042643855917
M2,20.03250685396951
M2,20.037988651544172
M3,20.250175665224855
M2,19.948960613357468
M2,19.967365185984175
M4,20.01351107782896
M2,19.99641407029466
M1,19.961761262399417
M3,20.195876047918617
M3,20.220511946651428
M1,19.993183710974023
M4,20.060169981406627
M2,20.032175221327403
M1,19.986011715022865
M1,19.967512317975057
M3,20.245928757967768
M1,20.0512947186831
M2,19.96658904547415
M3,20.1829233806323
M4,19.92999126170024
M2,20.021105473600656
M4,20.03221174066056
M2,20.054728997668494
M4,19.99076746584642
M2,19.97446625792919
M1,19.971027843358943
M3,20.23715816511749
M4,20.05069521311882
M4,20.025680345551297
M4,19.97409821643384
M1,20.006015522004027
M3,20.175371129905532
M3,20.228119109346963
M3,20.26716745027123
M1,19.924771505739272
M1,19.918582592579753
M3,20.21513453207513
M4,19.9889931402193
M1,19.956000788611146
M1,19.9906344486732
M2,20.036141849001716
M2,20.003929209901287
M4,20.019751821117183
M4,19.981688979277703
M3,20.275864647754215
M4,20.015514320617186
M1,20.015778981233392
M4,20.0492330731967
M2,19.9932403256504
M2,19.98496287372951
M1,20.003571979945065
M1,19.98052695544014
M1,20.030770757811595
M2,20.05261259047843
M1,19.943133640112613
M1,19.989902901658585
M3,20.188380466436804
M4,19.992979923455337
M1,19.96457330954864
M3,20.254745436069125
M4,20.00723089438691
M2,19.99313573864112
M1,19.97186143160871
M1,20.02393540384958
M4,20.011206662360618
M2,19.994257506762978
M1,19.95765207245697
M4,20.065366979349477
M4,20.073432062934483
M3,20.30389769343843
M1,20.0049808683266
M1,20.03437785391219
M1,19.94480735883661
M1,19.964271438410893
M3,20.216148017231127
M2,20.007299067069265
M4,20.00228845482228
M1,20.008086980849516
M3,20.22628541570765
M4,20.007100869821336
M1,19.982632676988132
M3,20.176925198339006
M3,20.236896778852632
M1,20.01936682290336
M2,20.01510184158022
M4,20.05082547141505
M4,19.973264172728673
M2,19.998064747726396
M1,19.974352437489703
M1,19.984874755670237
M4,19.99187234883321
M3,20.19913610091022
M2,19.998696947580687
M1,19.974124251153825
M4,19.985421649114965
M2,19.873282620281024
M3,20.201413299099485
M4,20.0426992492352
M3,20.198665755320462
M4,20.05848976597927
M3,20.176021990041544
M2,19.960089577665386
M4,20.05359908499402
M3,20.160661683643596
M4,20.019020629994507
M1,19.919652343878685
M3,20.24334212146313
M3,20.20723283183136
M1,19.99945573166481
M2,19.98401505785108
M4,20.026379165745325
M3,20.23787453845185
M4,20.029139067819237
M1,19.954454011487716
M1,20.03202633545544
M4,19.98887933871564
M2,19.96940097839184
M4,19.9795418521271
M4,20.03032870667985
M2,19.998131267966347
M4,20.005382254134705
M4,20.038295601799955
M1,19.95127325953401
M1,19.976253690736
M1,19.98873354276111
M3,20.135360478670584
M1,20.02661902194354
M2,19.92329385126215
M2,20.009513786871324
M1,20.010948781797552
M2,19.982013689560944
M3,20.266475435346184
M4,20.009798769092654
M2,19.902868991740316
M3,20.24477681414336
M3,20.19844843222298
M2,20.030330878093807
M3,20.181569454329647
M4,20.018831144122867
M1,19.944499323042336
M3,20.26241283832345
M1,19.9792424495201
M4,19.968164679560573
M3,20.243903376008134
M1,19.970617783165995
M3,20.20824336615935
M2,19.957876154250027
M1,20.069892801802087
M4,20.02469902342626
M2,20.02776304896514
M1,19.99187640035398
M3,20.203345401096676
M2,20.023138769933045
M3,20.23940136701054
M1,20.00860656284291
M4,20.03464862843793
M2,20.006503605701393
M2,20.02819877722448
M4,19.998197994792044
M3,20.18045469342978
M1,19.974801585807896
M3,20.23241229545047
M3,20.217501743636312
M2,19.982372824715608
M1,19.960386153926287
M1,19.954783132805986
M4,20.016770802626247
M1,19.97917763996176
M3,20.20443512440329
M4,19.99485228580492
M2,19.96438137870926
M1,19.95528773716875
M3,20.22892893046151
M3,20.322209915434136
M1,20.040488622980156
M3,20.22036921716526
M1,20.008500000247857
M2,19.9638039347093
M2,20.038721355628965
M4,20.003155322375285
M4,20.04391824013163
M3,20.188129285764735
M3,20.270291264733928
M1,19.991779722712412
M1,19.995982615969854
M4,19.968618043213617
M2,19.96593434272105
M3,20.24424777880076
M3,20.28185772144756
M2,19.984873018768283
M3,20.23424245268655
M3,20.195911933083305
M1,19.936872461591097
M3,20.26151128928572
M1,19.94962834480643
M2,20.01050290316707
M4,19.96060410724043
M4,19.98415779875866
M1,19.979915445044583
M3,20.22369634651317
M3,20.14949026971673
M3,20.22924466344987
M4,20.046225102850823
M1,19.99164817153628
M3,20.24380082073749
M2,20.02125928548967
M1,19.936224718003043
M2,19.996507493943597
M1,20.0185911172782
M3,20.346145354734457
M3,20.27295484631368
M3,20.189847257603898
M1,19.97555850081924
M4,20.010754483568057
M1,19.99158878404839
M2,19.993719633572304
M2,19.995751478479075
M3,20.203997507642967
M2,20.019491460541417
M4,19.99762320969823
M4,20.022868888062693
M4,19.96635122560607
M1,19.987903937336423
M4,20.010010346561725
M1,19.99291065159681
M4,20.020326709709533
M4,20.010628789806624
M1,19.998289988291493
M1,19.99966517309396
M3,20.197133707920777
M1,20.004140498950793
M4,19.979794846053966
M3,20.28199819491049
M3,20.258695182457895
M4,20.0305070229446
M1,19.967486363723676
M3,20.2297933516752
M4,19.98995018827755
M1,19.96180405905453
M1,19.988749473421795
M1,19.96128407874102
M2,20.05374841803361
M1,19.91740788621233
M1,19.971187951739804
M4,19.98858248946412
M2,19.98914707370589
M2,20.01169055529877
M2,20.034694310324735
M4,20.018591070725744
M2,20.019229409966197
M2,20.006509849938137
M4,20.023887105342865
M1,19.965720627317243
M2,19.987544760971325
M3,20.235387420740008
M3,20.20087017455319
M4,20.010550745918913
M4,20.037532015298748
M2,19.965501908969063
M4,19.961636120570397
M1,20.023611204749145
M1,20.03169271641637
M4,20.03214584903247
M1,19.95846341577368
M2,20.04646282380633
M3,20.234163496090066
M2,20.026382435779173
M4,20.01295879913003
M2,19.992685910350108
M3,20.25931699172658
M1,19.967314498863356
M1,19.979942160318465
M1,20.006373052027936
M3,20.290408773048146
M1,19.940745531752672
M3,20.27466408314376
M2,20.02386597320141
M3,20.246494436109643
M4,20.03908627284943
M4,19.968961221457977
M1,19.937304360951774
M4,19.97151567706153
M4,20.02235296602681
M3,20.248334614969192
M1,19.997811332295857
M3,20.201331504747937
M3,20.2250950548367
M3,20.159026325202948
M2,20.02256686124803
M3,20.204270638198476
M3,20.17891453332532
M2,20.01633703594774
M4,20.015268632797007
M3,20.20704464439157
M2,19.99542125271149
M3,20.2440619921711
M4,19.956416294778393
M2,20.050296189298468
M3,20.19245038121245
M1,20.05545471916172
M2,20.034216912097246
M3,20.20863549254579
M4,19.97655122691196
M3,20.24626441930939
M3,20.156106980827367
M2,19.95885941130046
M3,20.23883366079185
M2,20.027619347968145
M1,20.005174207584467
M1,20.0220857729732
M3,20.219539857207117
M4,20.006360874252294
M2,19.99410139989518
M4,19.985046166097423
M4,19.97734516779542
M3,20.22807218617792
M4,19.977261425633408
M2,19.98975512649745
M2,19.94541094292761
M3,20.204213275903697
M3,20.225227542688614
M3,20.299556309750972
M2,19.95126499289138
M4,20.021414319533505
M1,19.974970737391928
M1,20.057715551068057
M2,19.975956677828982
M1,19.936304467336026
M2,19.98969247639637
M3,20.18960543436148
M2,20.092320344753787
M1,19.968322583096636
M2,20.02530214507352
M3,20.19508035124072
M4,20.001003483307283
M4,19.984806465827248
M3,20.213966731835008
M1,20.0076804259623
M1,19.9472005196023
M2,19.936882700759305
M1,19.99214842233683
M3,20.277911749449757
M2,20.049680629391677
M4,19.96731510943967
M2,19.906521861062057
M2,20.012731055688455
M3,20.23437727602738
M1,19.963876900614913
M4,19.9959338114904
M3,20.17352689005127
M3,20.204391697079732
M2,20.004198899768976
M4,20.034383076371835
M4,19.99012035086618
M1,19.996336918190373
M3,20.17106780414307
M4,20.042447508780224
M2,20.044845152511396
M3,20.220285734108955
M4,20.0399550379439
M2,20.00917513333739
M3,20.183836486357837
M3,20.25787197031139
M1,19.92410250555112
M1,19.977853714170266
M3,20.27676366079709
M1,20.058273853181092
M4,20.0311695093372
M3,20.258057820387947
M3,20.238145309892413
M2,20.025829200646893
M2,20.02197377325687
M2,20.027939140084698
M3,20.19393211240881
M2,19.960463830168596
M2,20.01162888481529
M1,19.986161829244875
M3,20.200105256822493
M3,20.224880848810106
M3,20.189878838308285
M2,19.996778090147064
M1,20.027670199916773
M2,19.97085843616949
M2,19.976468412819713
M1,19.961974172939534
M4,20.064151894121068
M2,20.02063229113293
M2,19.997124886172177
M3,20.18328483618128
M4,20.053158192998985
M2,20.018253767053128
M3,20.270381427368505
M1,20.003520887921628
M3,20.248428706898707
M1,20.03596006207214
M1,19.92424561699489
M3,20.22747219280184
M1,19.98837793827006
M1,20.023910509643382
M1,19.988129807249297
M4,19.96666304418474
M3,20.209233228043125
M2,20.00660162474964
M4,20.03446186518802
M2,19.975810655489543
M4,20.008989516470606
M2,20.02423427168358
M1,19.983396620204687
M1,20.01918574153582
M2,20.06440702649047
M1,19.97978447800912
M1,19.96088642168826
M2,19.967107466652113
M4,20.021955243548433
M1,19.914926391118456
M1,19.95354792894097
M4,19.982117051492985
M1,19.96387926621512
M4,19.96705996380983
M3,20.209057538351946
M4,20.046782882716947
M3,20.17427924597694
M3,20.193433883637496
M1,20.009589200596302
M3,20.258517449825895
M3,20.270506678669904
M4,19.995421173965507
M1,19.97721422207919
M1,19.978523478416797
M1,19.999732897568876
M4,19.935006561906935
M1,19.996374303403297
M4,20.06755639413469
M2,20.034442979235703
M2,20.012506486378356
M4,19.987066407095732
M3,20.288303003291293
M3,20.222240358292822
M4,19.99669417876962
M4,19.98461803695093
M3,20.1946134929009
M2,19.980500148086175
M4,20.00587313503099
M3,20.25523823736908
M4,19.95445908412481
M4,19.98550095070121
M3,20.286015184744624
M2,19.96392460275902
M4,20.05795079186216
M4,20.041659085071256
M1,19.983133955363037
M3,20.20724093747981
M3,20.160926498452977
M3,20.247188203208474
M4,20.034661734661903
M2,20.01641361896989
M4,19.960123022024273
M3,20.261462523329275
M1,19.972715639494048
M3,20.239718939056463
M1,20.007186819331547
M4,19.997147329308817
M4,20.031519225601173
M4,20.036955743692097
M3,20.25167927835977
M2,20.01159174868137
M2,19.95638683495899
M4,19.96597341310424
M1,20.069268157783664
M4,19.97645446899127
M2,20.003614091620744
M3,20.202537741728555
M3,20.216347894700704
M1,19.941268366019095
M1,19.95628229745278
M1,19.984802116585033
M4,20.019460854262537
M1,19.99519908635817
M3,20.21689524224332
M1,20.027824620138297
M4,20.052685292272717
M4,19.99715204370029
M2,19.963908544571144
M1,19.95711752156027
M2,20.005907966749636
M3,20.220551174628348
M3,20.19585335289661
M3,20.214683725792217
M3,20.21788268893119
M3,20.185925292451415
M1,19.96147678000432
M1,19.99415485948478
M4,20.00624622921526
M3,20.24779009903233
M4,20.02449741688823
M3,20.24935729918396
M2,20.07672489863584
M3,20.223603993377587
M3,20.225232493956504
M1,20.024703143893714
M2,20.01660046502002
M3,20.221721518285516
M1,19.988354834004653
M1,20.00741102171557
M1,19.985585175376183
M3,20.175316438770466
M1,19.98462478983633
M2,20.01171152805383
M1,19.978302791513343
M2,20.005660334570894
M1,20.01344443920731
M4,19.977486413022568
M2,20.015757216289632
M1,19.995826130655946
M3,20.236088550587496
M4,20.052836235437617
M4,20.0075361504032
M4,19.983279118291883
M2,19.966623669287376
M2,19.97106360374305
M2,19.97728000462218
M2,19.94742577923792
M4,20.018978545985902
M1,19.96339583283113
M4,20.05202975413892
M4,20.02297673677057
M4,20.03978905713797
M3,20.29109341628499
M4,20.052584086376836
M1,19.937347959016854
M4,19.964673497309622
M3,20.187858027415796
M4,20.06467416210917
M1,19.97551080319265
M4,19.96559401886032
M3,20.19995129175188
M1,20.02202915567009
M3,20.229578107902423
M1,19.991113068561084
M1,19.938505607180172
M3,20.220027108775227
M4,19.986308626231704
M1,19.991244716919542
M2,20.021859371591187
M2,20.015238805416377
M3,20.23063950865469
M1,19.980516346981307
M3,20.22189796277043
M2,19.984753333099594
M4,19.974501866851067
M2,20.00371273889851
M2,20.002351814072572
M1,20.00482805799687
M4,20.025578430303767
M4,19.95567472658417
M2,19.939305792330433
M2,19.99967246100822
M4,20.018501709120734
M2,20.01867773970255
M1,20.04182306888549
M1,19.94660510558944
M3,20.2380092138369
M1,19.94181506825534
M1,19.98760858303068
M1,19.990529494116124
M4,20.037866194706407
M4,20.031362257516644
M4,20.031115037313096
M2,20.00558670287661
M2,20.015779343026033
M2,19.9266666510488
